33.6539064,-112.1862708,3,10,11
33.6986501,-111.9174368,3,3,84
33.383482,-111.857962,3,4,12
33.578533,-112.152357,3,2,11
33.5778831,-112.1164816,3,3,11
33.465462,-112.078017,3,4,108
33.6464133,-112.2365732,3,1,265
33.584409,-111.965188,3,1,230
33.6412819,-112.008357,3,1,69
33.601342,-111.715591,3,3,7
33.4951559,-112.0010305,3,16,193
33.640005,-111.8782115,3,4,202
33.5398707,-112.1831667,3,4,57
33.602592,-111.716108,3,3,11
33.4646899,-112.2797895,3,7,69
33.3784372,-111.9264094,3,2,148
33.6545567,-112.1000439,3,5,120
33.557882,-112.273587,3,1,183
33.4222436,-111.9349687,3,5,11
33.5542912,-112.0999796,3,6,25
33.4435772,-111.9715512,3,1,200
33.6365584,-111.9197534,3,7,44
33.4382789,-112.0178286,3,8,11
33.495107,-112.033193,3,4,76
33.6381341,-112.3373424,3,3,11
33.320411,-111.9754,3,2,11
33.510455,-112.016621,3,2,3
33.6462961,-111.9189477,3,4,99
33.4346646089965,-111.994210481644,3,5,48
33.492962,-111.927751,3,5,224
33.3782483,-111.9581868,3,2,130
33.712233,-112.101323,3,1,96
33.503323,-111.9284569,3,6,33
33.351368,-111.945593,3,1,269
33.6386526,-112.3965837,3,1,103
33.43065,-111.843711,3,6,108
33.6265775,-111.9254565,3,9,33
33.463502,-112.351228,3,1,408
33.3777493,-112.0735285,3,2,43
33.6836307,-112.1145445,3,1,11
33.610711,-112.3614417,3,4,7
33.497137,-111.927685,3,25,6
33.5808058,-112.2629118,3,2,11
33.497955,-111.922086,3,11,17
33.4656194,-111.929324,3,6,27
33.376744,-111.723709,3,1,54
33.493947,-111.922301,3,14,351
33.5803476769436,-112.118364572525,3,3,11
33.6380899,-112.2051629,3,4,57
33.3631506,-112.0919692,3,1,121
33.4240085,-111.9401874,3,27,11
33.6071869,-112.3933836,3,1,278
33.3924711,-111.9098443,3,2,7
33.6384373,-112.1897428,3,7,72
33.534203,-112.2618153,3,4,11
33.3201271,-111.8977616,3,6,24
33.574618,-111.903702,3,5,104
33.3439375110552,-111.966004371643,3,1,72
33.3459373,-111.9636701,3,1,293
33.603332,-112.294278,3,1,11
33.4950947,-111.9292934,3,26,38
